team,w_l,wins,losses,win_loss_pct,offensive_opp_pts,offensive_opp_ppg,defensive_opp_pts,defensive_opp_ppg,total_field_goals_made,total_field_goals_att,total_field_goals_pct,total_three_points_made,total_three_points_att,total_three_points_pct,total_free_throws_made,total_free_throw_att,total_free_throw_pct,total_steals,steal_pct,total_assists,total_turnovers,turnover_ratio,total_blocks,total_block_pct,total_rebounds,average_rebounds,total_opp_rebounds,average_opp_rebounds,reb_margin,Seed,team_market,team_name,team_id,total_games_played,total_minutes_played,total_field_goals_made-1,total_field_goals_att-1,total_field_goals_pct-1,total_two_points_made,total_two_points_att,total_two_points_pct,total_three_points_made-1,total_three_points_att-1,total_three_points_pct-1,total_blocked_att,total_free_throws_made-1,total_free_throws_att,total_free_throws_pct,total_offensive_rebounds,total_defensive_rebounds,total_rebounds-1,total_assists-1,total_turnovers-1,total_assists_turnover_ratio,total_steals-1,total_blocks-1,total_personal_fouls,total_tech_fouls,total_points,total_fast_break_pts,total_flagrant_fouls,total_points_off_turnovers,total_second_chance_pts,total_ejections,total_foulouts,total_points_in_paint,total_efficiency,total_true_shooting_att,total_true_shooting_pct,average_fast_break_pts,average_points_off_turnovers,average_second_chance_pts,average_minutes,average_points,average_off_rebounds,average_def_rebounds,average_rebounds-1,average_assists,average_steals,average_blocks,average_turnovers,average_personal_fouls,average_flagrant_fouls,average_blocked_att,average_field_goals_made,average_field_goals_att,average_three_points_made,average_three_points_att,average_free_throws_made,average_free_throws_att,average_two_points_made,average_two_points_att,average_points_in_paint,average_efficiency,average_true_shooting_att,Currentcoach,Month,Year,Sign,ChineseZodiac,Age
Coppin St.,7-24,7,24,22.600000000000001,1958,63.200000000000003,2354,75.900000000000006,664,1727,38.399999999999999,222,795,27.899999999999999,408,619,65.900000000000006,165,5.2999999999999998,295,516,0.57,102,3.2999999999999998,1127,36.399999999999999,1199,38.700000000000003,-2.2999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkansas,16-14,16,14,53.299999999999997,2283,76.099999999999994,2187,72.900000000000006,799,1781,44.899999999999999,228,668,34.100000000000001,457,694,65.900000000000006,245,8.1999999999999993,487,404,1.21,147,4.9000000000000004,1011,33.700000000000003,1149,38.299999999999997,-4.5999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Francisco,21-9,21,9,70,2286,76.200000000000003,2012,67.099999999999994,837,1788,46.799999999999997,252,704,35.799999999999997,360,547,65.799999999999997,182,6.0999999999999996,427,306,1.40,101,3.3999999999999999,1098,36.600000000000001,1005,33.5,3.1000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia St.,21-9,21,9,70,2321,77.400000000000006,2212,73.700000000000003,817,1742,46.899999999999999,301,765,39.299999999999997,386,588,65.599999999999994,242,8.0999999999999996,381,351,1.09,139,4.5999999999999996,969,32.299999999999997,1155,38.5,-6.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiana,16-14,16,14,53.299999999999997,2125,70.799999999999997,2017,67.200000000000003,780,1705,45.700000000000003,178,570,31.199999999999999,387,591,65.5,194,6.5,396,381,1.04,133,4.4000000000000004,1088,36.299999999999997,1044,34.799999999999997,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Old Dominion,23-7,23,7,76.700000000000003,2020,67.299999999999997,1834,61.100000000000001,721,1733,41.600000000000001,236,661,35.700000000000003,342,523,65.400000000000006,175,5.7999999999999998,390,354,1.10,136,4.5,1184,39.5,1021,34,5.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Binghamton,9-22,9,22,29,2023,65.299999999999997,2220,71.599999999999994,745,1734,43,256,740,34.600000000000001,277,426,65,173,5.5999999999999996,309,386,0.80,143,4.5999999999999996,1001,32.299999999999997,1191,38.399999999999999,-6.0999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Miss.,18-11,18,11,62.100000000000001,2104,72.599999999999994,1877,64.700000000000003,797,1704,46.799999999999997,228,603,37.799999999999997,282,436,64.700000000000003,231,8,492,298,1.65,98,3.3999999999999999,1038,35.799999999999997,1042,35.899999999999999,-0.10000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,21-9,21,9,70,2085,69.5,1831,61,779,1702,45.799999999999997,219,583,37.600000000000001,308,477,64.599999999999994,158,5.2999999999999998,382,284,1.35,126,4.2000000000000002,1049,35,1057,35.200000000000003,-0.29999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cal Poly,6-22,6,22,21.399999999999999,1848,66,2091,74.700000000000003,679,1652,41.100000000000001,216,663,32.600000000000001,274,425,64.5,141,5,291,326,0.89,94,3.3999999999999999,942,33.600000000000001,1065,38,-4.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine,5-26,5,26,16.100000000000001,1931,62.299999999999997,2198,70.900000000000006,727,1685,43.100000000000001,194,631,30.699999999999999,283,439,64.5,236,7.5999999999999996,461,447,1.03,93,3,994,32.100000000000001,1034,33.399999999999999,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern California,15-15,15,15,50,2298,76.599999999999994,2189,73,855,1855,46.100000000000001,255,666,38.299999999999997,333,518,64.299999999999997,184,6.0999999999999996,501,356,1.41,101,3.3999999999999999,1085,36.200000000000003,1137,37.899999999999999,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCF,23-6,23,6,79.299999999999997,2119,73.099999999999994,1847,63.700000000000003,726,1544,47,196,551,35.600000000000001,471,734,64.200000000000003,167,5.7999999999999998,392,335,1.17,133,4.5999999999999996,1071,36.899999999999999,1005,34.700000000000003,2.2999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penn,18-11,18,11,62.100000000000001,2134,73.599999999999994,2000,69,775,1700,45.600000000000001,268,753,35.600000000000001,316,494,64,192,6.5999999999999996,445,370,1.20,72,2.5,1040,35.899999999999999,1034,35.700000000000003,0.20000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIU,18-12,18,12,60,2513,83.799999999999997,2426,80.900000000000006,888,2002,44.399999999999999,258,837,30.800000000000001,479,749,64,317,10.6,448,423,1.06,135,4.5,1086,36.200000000000003,1289,43,-6.7999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Fla.,19-11,19,11,63.299999999999997,2168,72.299999999999997,1987,66.200000000000003,716,1658,43.200000000000003,208,630,33,528,828,63.799999999999997,240,8,413,489,0.84,98,3.2999999999999998,1173,39.100000000000001,954,31.800000000000001,7.2999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSUN,13-18,13,18,41.899999999999999,2375,76.599999999999994,2452,79.099999999999994,884,1897,46.600000000000001,216,592,36.5,391,617,63.399999999999999,199,6.4000000000000004,470,390,1.21,140,4.5,1103,35.600000000000001,1187,38.299999999999997,-2.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Mich.,15-16,15,16,48.399999999999999,2160,69.700000000000003,2152,69.400000000000006,803,1772,45.299999999999997,182,613,29.699999999999999,372,588,63.299999999999997,231,7.5,361,430,0.84,139,4.5,1124,36.299999999999997,1065,34.399999999999999,1.8999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio,14-16,14,16,46.700000000000003,2113,70.400000000000006,2208,73.599999999999994,782,1784,43.799999999999997,185,615,30.100000000000001,364,576,63.200000000000003,197,6.5999999999999996,441,437,1.01,114,3.7999999999999998,1118,37.299999999999997,1091,36.399999999999999,0.90000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tennessee Tech,8-23,8,23,25.800000000000001,2104,67.900000000000006,2350,75.799999999999997,742,1784,41.600000000000001,213,620,34.399999999999999,407,645,63.100000000000001,226,7.2999999999999998,389,517,0.75,134,4.2999999999999998,1122,36.200000000000003,1200,38.700000000000003,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCLA,16-14,16,14,53.299999999999997,2348,78.299999999999997,2320,77.299999999999997,841,1836,45.799999999999997,233,660,35.299999999999997,433,688,62.899999999999999,180,6,444,431,1.03,122,4.0999999999999996,1236,41.200000000000003,1095,36.5,4.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rutgers,14-15,14,15,48.299999999999997,1971,68,1975,68.099999999999994,724,1739,41.600000000000001,183,582,31.399999999999999,340,543,62.600000000000001,192,6.5999999999999996,363,374,0.97,118,4.0999999999999996,1137,39.200000000000003,1025,35.299999999999997,3.8999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson St.,12-18,12,18,40,1843,61.399999999999999,1979,66,676,1672,40.399999999999999,147,528,27.800000000000001,344,553,62.200000000000003,193,6.4000000000000004,332,415,0.80,113,3.7999999999999998,1055,35.200000000000003,1034,34.5,0.69999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alabama A&M,5-26,5,26,16.100000000000001,1880,60.600000000000001,2219,71.599999999999994,713,1740,41,178,559,31.800000000000001,276,444,62.200000000000003,228,7.4000000000000004,373,479,0.78,49,1.6000000000000001,989,31.899999999999999,1119,36.100000000000001,-4.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida A&M,12-19,12,19,38.700000000000003,1927,62.200000000000003,2057,66.400000000000006,719,1640,43.799999999999997,180,489,36.799999999999997,309,503,61.399999999999999,226,7.2999999999999998,355,498,0.71,111,3.6000000000000001,995,32.100000000000001,1084,35,-2.8999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rider,16-14,16,14,53.299999999999997,2300,76.700000000000003,2246,74.900000000000006,816,1826,44.700000000000003,215,628,34.200000000000003,453,738,61.399999999999999,277,9.1999999999999993,439,406,1.08,99,3.2999999999999998,1113,37.100000000000001,1102,36.700000000000003,0.40000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bethune-Cookman,14-16,14,16,46.700000000000003,2219,74,2165,72.200000000000003,806,1830,44,197,609,32.299999999999997,410,669,61.299999999999997,223,7.4000000000000004,430,478,0.90,108,3.6000000000000001,1228,40.899999999999999,1131,37.700000000000003,3.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Hampshire,5-24,5,24,17.199999999999999,1742,60.100000000000001,1990,68.599999999999994,623,1656,37.600000000000001,261,787,33.200000000000003,235,385,61,116,4,325,356,0.91,53,1.8,987,34,1080,37.200000000000003,-3.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Louis,19-11,19,11,63.299999999999997,2033,67.799999999999997,1945,64.799999999999997,716,1711,41.799999999999997,172,561,30.699999999999999,429,716,59.899999999999999,227,7.5999999999999996,392,400,0.98,123,4.0999999999999996,1191,39.700000000000003,1007,33.600000000000001,6.0999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manhattan,11-21,11,21,34.399999999999999,1833,57.299999999999997,2011,62.799999999999997,651,1608,40.5,219,661,33.100000000000001,312,534,58.399999999999999,221,6.9000000000000004,360,490,0.73,78,2.3999999999999999,995,31.100000000000001,1033,32.299999999999997,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
California Baptist,16-13,16,13,55.200000000000003,2285,78.799999999999997,2110,72.799999999999997,793,1746,45.399999999999999,274,747,36.700000000000003,425,543,78.299999999999997,142,4.9000000000000004,332,359,0.92,81,2.7999999999999998,1095,37.799999999999997,1006,34.700000000000003,3.1000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Ala.,10-22,10,22,31.300000000000001,2145,67,2358,73.700000000000003,744,1914,38.899999999999999,240,805,29.800000000000001,417,619,67.400000000000006,209,6.5,334,437,0.76,74,2.2999999999999998,1171,36.600000000000001,1200,37.5,-0.90000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S4,Arizona,Wildcats,9b166a3f-e64b-4825-bb6b-92c6f0418263,35,7100,1009,2003,1361,772,7100,0.56699999999999995,237,642,0.36899999999999999,92,563,741,0.76000000000000001,316,892,1208,531,427,1.24,173,158,608,11,2818,247,0,441,414,0,13,1176,3289,2329.04,0.60499999999999998,7.0599999999999996,12.6,11.83,202.90000000000001,80.5,9.0299999999999994,25.489999999999998,34.509999999999998,15.199999999999999,4.9399999999999995,4.5099999999999998,12.199999999999999,17.370000000000001,0,2.6299999999999999,28.829999999999998,57.229999999999997,6.7699999999999996,18.34,16.09,21.170000000000002,22.059999999999999,38.890000000000001,33.600000000000001,93.969999999999999,66.540000000000006,Sean Miller,11,1968,Scorpio,Monkey,51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E3,Texas Tech,Red Raiders,f8c705b7-87d3-411a-9c8b-5124daab0469,37,7450,964,2097,1394,712,7450,0.51100000000000001,252,703,0.35799999999999998,129,579,823,0.70399999999999996,351,864,1215,510,456,1.1200000000000001,262,153,669,2,2759,216,0,664,411,0,8,1140,3066,2459.1199999999999,0.56100000000000005,5.8399999999999999,17.949999999999999,11.109999999999999,201.40000000000001,74.599999999999994,9.4900000000000002,23.350000000000001,32.840000000000003,13.800000000000001,7.0800000000000001,4.1399999999999997,12.32,18.079999999999998,0,3.4900000000000002,26.050000000000001,56.68,6.8100000000000005,19,15.65,22.239999999999998,19.239999999999998,37.68,30.809999999999999,82.859999999999999,66.459999999999994,Chris Beard,2,1973,Aquarius,Ox,46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W3,Michigan,Wolverines,bdc2561d-f603-4fab-a262-f1d2af462277,41,8275,1092,2335,1324,731,8275,0.55200000000000005,361,1011,0.35699999999999998,127,474,717,0.66100000000000003,303,980,1283,585,380,1.54,261,126,644,2,3019,294,1,611,415,0,9,1292,3408,2650.48,0.56999999999999995,7.1699999999999999,14.9,10.119999999999999,201.80000000000001,73.599999999999994,7.3899999999999997,23.899999999999999,31.289999999999999,14.300000000000001,6.3700000000000001,3.0699999999999998,9.2699999999999996,15.710000000000001,0.02,3.1000000000000001,26.629999999999999,56.950000000000003,8.8000000000000007,24.66,11.56,17.489999999999998,17.829999999999998,32.289999999999999,31.510000000000002,83.120000000000005,64.650000000000006,John Beilein,2,1953,Aquarius,Snake,66
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W1,Xavier,Musketeers,0d8a328f-20ce-410b-bed1-15fc01308aaf,35,7075,1011,2055,1319,737,7075,0.55900000000000005,274,736,0.372,127,657,843,0.77900000000000003,295,947,1242,579,441,1.3100000000000001,205,109,603,7,2953,360,1,495,398,0,8,1296,3417,2425.9200000000001,0.60899999999999999,10.289999999999999,14.140000000000001,11.369999999999999,202.09999999999999,84.400000000000006,8.4299999999999997,27.059999999999999,35.490000000000002,16.5,5.8600000000000003,3.1099999999999999,12.6,17.23,0.029999999999999999,3.6299999999999999,28.890000000000001,58.710000000000001,7.8300000000000001,21.030000000000001,18.77,24.09,21.059999999999999,37.689999999999998,37.030000000000001,97.629999999999995,69.310000000000002,Travis Steele,11,1981,Scorpio,Rooster,38
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M4,Auburn,Tigers,0c0608b3-f349-4f5e-9a10-7e6a744dd0d2,34,6800,906,2102,1194,582,6800,0.48699999999999999,324,908,0.35699999999999998,98,647,836,0.77400000000000002,361,826,1187,481,410,1.1699999999999999,252,180,674,16,2783,310,0,584,464,0,11,1018,3088,2469.8400000000001,0.56299999999999994,9.1199999999999992,17.18,13.65,200,81.900000000000006,10.619999999999999,24.289999999999999,34.909999999999997,14.1,7.4100000000000001,5.29,12.06,19.82,0,2.8799999999999999,26.649999999999999,61.82,9.5299999999999994,26.710000000000001,19.030000000000001,24.59,17.120000000000001,35.119999999999997,29.940000000000001,90.819999999999993,72.640000000000001,Bruce Pearl,3,1960,Pisces,Rat,59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E1,Villanova,Wildcats,4383eb6a-7fd8-4ff2-94c5-43c933121e88,40,8075,1220,2440,1282,756,8075,0.58999999999999997,464,1158,0.40100000000000002,108,559,718,0.77900000000000003,337,997,1334,655,426,1.54,259,162,645,4,3463,363,1,650,417,0,8,1258,4068,2755.9200000000001,0.628,9.0800000000000001,16.25,10.43,201.90000000000001,86.599999999999994,8.4299999999999997,24.93,33.350000000000001,16.399999999999999,6.4800000000000004,4.0499999999999998,10.65,16.129999999999999,0.029999999999999999,2.7000000000000002,30.5,61,11.6,28.949999999999999,13.98,17.949999999999999,18.899999999999999,32.049999999999997,31.449999999999999,101.7,68.900000000000006,Jay Wright,12,1961,Capricorn,Ox,58
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W2,North Carolina,Tar Heels,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,37,7425,1105,2417,1568,800,7425,0.51000000000000001,305,849,0.35899999999999999,176,503,677,0.74299999999999999,441,1003,1444,674,444,1.52,213,151,587,0,3018,313,3,470,560,0,2,1314,3570,2714.8800000000001,0.55600000000000005,8.4600000000000009,12.699999999999999,15.140000000000001,200.69999999999999,81.599999999999994,11.92,27.109999999999999,39.030000000000001,18.199999999999999,5.7599999999999998,4.0800000000000001,12,15.859999999999999,0.080000000000000002,4.7599999999999998,29.859999999999999,65.319999999999993,8.2400000000000002,22.949999999999999,13.59,18.300000000000001,21.620000000000001,42.380000000000003,35.509999999999998,96.489999999999995,73.379999999999995,Roy Williams,8,1950,Leo,Tiger,69
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M3,Michigan St.,Spartans,a41d5a05-4c11-4171-a57e-e7a1ea325a6d,35,7025,991,1996,1271,701,7025,0.55200000000000005,290,725,0.40000000000000002,89,535,716,0.747,365,989,1354,670,459,1.46,143,251,641,8,2807,275,1,378,452,0,14,1136,3580,2311.04,0.60699999999999998,7.8600000000000003,10.800000000000001,12.91,200.69999999999999,80.200000000000003,10.43,28.260000000000002,38.689999999999998,19.100000000000001,4.0899999999999999,7.1699999999999999,13.109999999999999,18.309999999999999,0.029999999999999999,2.54,28.309999999999999,57.030000000000001,8.2899999999999991,20.710000000000001,15.289999999999999,20.460000000000001,20.030000000000001,36.310000000000002,32.460000000000001,102.29000000000001,66.030000000000001,Tom Izzo,1,1955,Aquarius,Goat,64
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M2,Duke,Blue Devils,faeb1160-5d15-4f26-99fc-c441cf21fc7f,37,7450,1125,2288,1457,816,7450,0.56000000000000005,309,831,0.372,96,562,791,0.70999999999999996,440,982,1422,648,459,1.4099999999999999,275,185,575,4,3121,359,4,596,579,0,14,1478,3800,2636.04,0.59199999999999997,9.6999999999999993,16.109999999999999,15.65,201.40000000000001,84.400000000000006,11.890000000000001,26.539999999999999,38.43,17.5,7.4299999999999997,5,12.41,15.539999999999999,0.11,2.5899999999999999,30.41,61.840000000000003,8.3499999999999996,22.460000000000001,15.19,21.379999999999999,22.050000000000001,39.380000000000003,39.950000000000003,102.7,71.239999999999995,Mike Krzyzewski,2,1947,Aquarius,Pig,72
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E4,Wichita State,Shockers,f38b58de-3273-4723-a78b-2f918e9aa2d5,33,6650,957,2009,1222,657,6650,0.53800000000000003,300,787,0.38100000000000001,111,517,700,0.73899999999999999,341,878,1219,610,385,1.5800000000000001,154,127,582,3,2731,147,2,450,456,0,5,1064,3221,2317,0.58899999999999997,4.4500000000000002,13.640000000000001,13.82,201.5,82.799999999999997,10.33,26.609999999999999,36.939999999999998,18.5,4.6699999999999999,3.8500000000000001,11.67,17.640000000000001,0.059999999999999998,3.3599999999999999,29,60.880000000000003,9.0899999999999999,23.850000000000001,15.67,21.210000000000001,19.91,37.030000000000001,32.240000000000002,97.609999999999999,70.209999999999994,Gregg Marshall,2,1963,Pisces,Rabbit,56
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M1,Kansas,Jayhawks,fae4855b-1b64-4b40-a632-9ed345e1e952,39,7825,1165,2366,1392,774,7825,0.55600000000000005,391,974,0.40100000000000002,138,453,640,0.70799999999999996,334,953,1287,649,457,1.4199999999999999,254,160,598,4,3174,382,0,596,407,0,11,1380,3679,2647.5999999999999,0.59899999999999998,9.7899999999999991,15.279999999999999,10.44,200.59999999999999,81.400000000000006,8.5600000000000005,24.440000000000001,33,16.600000000000001,6.5099999999999998,4.0999999999999996,11.720000000000001,15.33,0,3.54,29.870000000000001,60.670000000000002,10.029999999999999,24.969999999999999,11.619999999999999,16.41,19.850000000000001,35.689999999999998,35.380000000000003,94.329999999999998,67.890000000000001,Bill Self,12,1962,Capricorn,Tiger,57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S1,Virginia,Cavaliers,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,34,6825,848,1844,1199,601,6825,0.501,247,645,0.38300000000000001,87,340,451,0.754,237,768,1005,458,291,1.5699999999999998,232,124,480,2,2283,146,2,501,289,0,5,906,2704,2042.4400000000001,0.55900000000000005,4.29,14.74,8.5,200.69999999999999,67.099999999999994,6.9699999999999998,22.59,29.559999999999999,13.5,6.8200000000000003,3.6499999999999999,8.5600000000000005,14.119999999999999,0.059999999999999998,2.5600000000000001,24.940000000000001,54.240000000000002,7.2599999999999998,18.969999999999999,10,13.26,17.68,35.259999999999998,26.649999999999999,79.530000000000001,60.07,Tony Bennett,6,1969,Gemini,Rooster,50
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W4,Gonzaga,Bulldogs,2f4d21f8-6d5f-48a5-abca-52a30583871a,37,7500,1125,2261,1370,797,7500,0.58199999999999996,328,891,0.36799999999999999,100,513,725,0.70799999999999996,352,984,1336,564,420,1.3400000000000001,234,134,632,2,3091,254,2,562,511,0,14,1400,3591,2580,0.59899999999999998,6.8600000000000003,15.19,13.81,202.69999999999999,83.5,9.5099999999999998,26.59,36.109999999999999,15.199999999999999,6.3200000000000003,3.6200000000000001,11.35,17.079999999999998,0.050000000000000003,2.7000000000000002,30.41,61.109999999999999,8.8599999999999994,24.079999999999998,13.859999999999999,19.59,21.539999999999999,37.030000000000001,37.840000000000003,97.049999999999997,69.730000000000004,Mark Few,12,1962,Capricorn,Tiger,57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3,Tennessee,Volunteers,b827dbdf-230f-4916-9703-3bb9004e26eb,35,7050,885,2012,1294,612,7050,0.47299999999999998,273,718,0.38,106,541,715,0.75700000000000001,352,798,1150,550,422,1.3,222,156,680,5,2584,236,1,551,418,0,17,976,2939,2326.5999999999999,0.55500000000000005,6.7400000000000002,15.74,11.94,201.40000000000001,73.799999999999997,10.06,22.800000000000001,32.859999999999999,15.699999999999999,6.3399999999999999,4.46,12.06,19.43,0.029999999999999999,3.0299999999999998,25.289999999999999,57.490000000000002,7.7999999999999998,20.510000000000002,15.460000000000001,20.43,17.489999999999998,36.969999999999999,27.890000000000001,83.969999999999999,66.469999999999999,Rick Barnes,7,1954,Cancer,Horse,65
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2,Cincinnati,Bearcats,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,36,7200,944,2100,1358,682,7200,0.502,262,742,0.35299999999999998,105,523,756,0.69199999999999995,424,865,1289,570,404,1.4099999999999999,256,194,564,7,2673,272,0,659,536,0,2,1119,3189,2432.6399999999999,0.54900000000000004,7.5600000000000005,18.309999999999999,14.890000000000001,200,74.299999999999997,11.779999999999999,24.030000000000001,35.810000000000002,15.800000000000001,7.1100000000000003,5.3899999999999997,11.220000000000001,15.67,0,2.9199999999999999,26.219999999999999,58.329999999999998,7.2800000000000002,20.609999999999999,14.529999999999999,21,18.940000000000001,37.719999999999999,31.079999999999998,88.579999999999998,67.569999999999993,Mick Cronin,7,1971,Cancer,Pig,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E2,Purdue,Boilermakers,12d7f888-675b-459f-9099-a38f771d8a95,37,7425,1033,2097,1257,680,7425,0.54100000000000004,353,840,0.41999999999999998,93,555,747,0.74299999999999999,268,917,1185,598,399,1.5,211,180,580,3,2974,158,0,541,366,0,3,1076,3493,2425.6799999999998,0.61299999999999999,4.2699999999999996,14.619999999999999,9.8900000000000006,200.69999999999999,80.400000000000006,7.2400000000000002,24.780000000000001,32.030000000000001,16.199999999999999,5.7000000000000002,4.8600000000000003,10.779999999999999,15.68,0,2.5099999999999998,27.920000000000002,56.68,9.5399999999999991,22.699999999999999,15,20.190000000000001,18.379999999999999,33.969999999999999,29.079999999999998,94.409999999999997,65.560000000000002,Matt Painter,8,1970,Virgo,Dog,49
