team_market,team_name,team_id,total_games_played,total_minutes_played,total_field_goals_made,total_field_goals_att,total_field_goals_pct,total_two_points_made,total_two_points_att,total_two_points_pct,total_three_points_made,total_three_points_att,total_three_points_pct,total_blocked_att,total_free_throws_made,total_free_throws_att,total_free_throws_pct,total_offensive_rebounds,total_defensive_rebounds,total_rebounds,total_assists,total_turnovers,total_assists_turnover_ratio,total_steals,total_blocks,total_personal_fouls,total_tech_fouls,total_points,total_fast_break_pts,total_flagrant_fouls,total_points_off_turnovers,total_second_chance_pts,total_ejections,total_foulouts,total_points_in_paint,total_efficiency,total_true_shooting_att,total_true_shooting_pct,average_fast_break_pts,average_points_off_turnovers,average_second_chance_pts,average_minutes,average_points,average_off_rebounds,average_def_rebounds,average_rebounds,average_assists,average_steals,average_blocks,average_turnovers,average_personal_fouls,average_flagrant_fouls,average_blocked_att,average_field_goals_made,average_field_goals_att,average_three_points_made,average_three_points_att,average_free_throws_made,average_free_throws_att,average_two_points_made,average_two_points_att,average_points_in_paint,average_efficiency,average_true_shooting_att
Appalachian State,Mountaineers,87d88c93-29bc-4306-b0a6-87c6f6e80da1,33,6700.0,864,1983,1124,572,6700.0,0.509,292,859,0.34,22,500,749,0.668,316,834,1150,411,457,0.9,198,117,627,8,2520,155,0,474,410,0,3,942,2571,2312.56,0.545,4.7,14.36,12.42,203.0,76.4,9.58,25.27,34.85,12.5,6.0,3.55,13.85,19.0,0.0,0.67,26.18,60.09,8.85,26.03,15.15,22.7,17.33,34.06,28.55,77.91,70.08
Georgia State,Panthers,94ea835b-8ce9-4de2-a5b1-971548fea974,35,7075.0,937,2033,1194,614,7075.0,0.514,323,839,0.385,10,417,615,0.678,260,810,1070,455,395,1.15,256,160,639,7,2614,240,0,575,326,0,3,1032,2866,2303.6,0.567,6.86,16.43,9.31,202.1,74.7,7.43,23.14,30.57,13.0,7.31,4.57,11.29,18.26,0.0,0.29,26.77,58.09,9.23,23.97,11.91,17.57,17.54,34.11,29.49,81.89,65.82
Arkansas State,Red Wolves,95826e36-ea33-4b51-83a8-7b4cc20999ee,32,6450.0,842,1910,1215,606,6450.0,0.499,236,695,0.34,12,449,625,0.718,294,668,962,341,420,0.81,215,94,590,6,2369,221,0,485,360,0,2,1002,2317,2185.0,0.542,6.91,15.16,11.25,201.6,74.0,9.19,20.88,30.06,10.7,6.72,2.94,13.13,18.44,0.0,0.38,26.31,59.69,7.38,21.72,14.03,19.53,18.94,37.97,31.31,72.41,68.28
Northern Arizona,Lumberjacks,1753768d-e46e-40b1-8d69-a8ae5cccec03,32,6450.0,698,1750,1166,520,6450.0,0.446,178,584,0.305,8,526,750,0.701,269,706,975,314,497,0.63,180,100,633,3,2100,114,0,419,290,0,2,810,1896,2080.0,0.505,3.56,13.09,9.06,201.6,65.6,8.41,22.06,30.47,9.8,5.63,3.13,15.53,19.78,0.0,0.25,21.81,54.69,5.56,18.25,16.44,23.44,16.25,36.44,25.31,59.25,65.0
Sacramento State,Hornets,1dc13b18-f9b3-4bb9-b1cf-979fcd8c2b6f,32,6425.0,800,1802,1232,598,6425.0,0.485,202,570,0.354,13,355,519,0.684,233,717,950,420,385,1.09,172,110,584,4,2157,131,0,367,277,0,4,882,2258,2030.36,0.531,4.09,11.47,8.66,200.8,67.4,7.28,22.41,29.69,13.1,5.38,3.44,12.03,18.25,0.0,0.41,25.0,56.31,6.31,17.81,11.09,16.22,18.69,38.5,27.56,70.56,63.45
Weber State,Wildcats,4743cb7c-784a-4b95-a380-5471f92f2217,31,6275.0,846,1723,1050,566,6275.0,0.539,280,673,0.416,10,462,603,0.766,155,830,985,430,368,1.17,161,120,551,4,2434,147,0,428,185,0,1,836,2744,1988.32,0.612,4.74,13.81,5.97,202.4,78.5,5.0,26.77,31.77,13.9,5.19,3.87,11.87,17.77,0.0,0.32,27.29,55.58,9.03,21.71,14.9,19.45,18.26,33.87,26.97,88.52,64.14
Eastern Washington,Eagles,54df21af-8f65-42fc-bc01-8bf750856d70,35,7050.0,936,2017,1189,626,7050.0,0.526,310,828,0.374,16,437,572,0.764,231,854,1085,442,402,1.1,185,108,667,4,2619,131,0,449,248,0,6,1032,2821,2268.68,0.577,3.74,12.83,7.09,201.4,74.8,6.6,24.4,31.0,12.6,5.29,3.09,11.49,19.06,0.0,0.46,26.74,57.63,8.86,23.66,12.49,16.34,17.89,33.97,29.49,80.6,64.82
Idaho State,Bengals,6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,30,6000.0,778,1639,1002,526,6000.0,0.525,252,637,0.396,5,403,594,0.678,177,708,885,354,408,0.87,169,72,525,3,2211,204,0,357,201,0,1,917,2231,1900.36,0.582,6.8,11.9,6.7,200.0,73.7,5.9,23.6,29.5,11.8,5.63,2.4,13.6,17.5,0.0,0.17,25.93,54.63,8.4,21.23,13.43,19.8,17.53,33.4,30.57,74.37,63.35
Portland State,Vikings,79965018-7f6f-4273-9eef-65c99b592b01,34,6875.0,1034,2333,1450,734,6875.0,0.506,300,883,0.34,41,529,751,0.704,414,761,1175,548,431,1.27,333,118,747,13,2897,334,0,740,489,0,10,1140,3119,2663.44,0.544,9.82,21.76,14.38,202.2,85.2,12.18,22.38,34.56,16.1,9.79,3.47,12.68,21.97,0.0,1.21,30.41,68.62,8.82,25.97,15.56,22.09,21.59,42.65,33.53,91.74,78.34
Northern Colorado,Bears,7e42fa84-68cd-47a6-b49a-18b5414d8084,38,7675.0,1104,2347,1417,770,7675.0,0.543,334,930,0.359,26,540,784,0.689,311,1007,1318,453,468,0.97,203,139,722,7,3082,170,0,578,376,0,6,1306,3240,2691.96,0.572,4.47,15.21,9.89,202.0,81.1,8.18,26.5,34.68,11.9,5.34,3.66,12.32,19.0,0.0,0.68,29.05,61.76,8.79,24.47,14.21,20.63,20.26,37.29,34.37,85.26,70.84
Montana State,Bobcats,bec40585-b587-4548-93f5-b7c00b046aea,32,6475.0,817,1929,1198,560,6475.0,0.467,257,731,0.352,0,543,746,0.728,319,769,1088,401,400,1.0,176,66,645,3,2434,138,0,423,350,0,0,848,2450,2257.24,0.539,4.31,13.22,10.94,202.3,76.1,9.97,24.03,34.0,12.5,5.5,2.06,12.5,20.16,0.0,0.0,25.53,60.28,8.03,22.84,16.97,23.31,17.5,37.44,26.5,76.56,70.54
Southern Utah,Thunderbirds,c7116621-45ed-4ab1-9ad9-dee524120569,32,6450.0,824,1887,1181,571,6450.0,0.483,253,706,0.358,33,515,698,0.738,230,766,996,374,409,0.91,166,98,699,7,2416,80,0,426,262,0,7,845,2395,2194.12,0.551,2.5,13.31,8.19,201.6,75.5,7.19,23.94,31.13,11.7,5.19,3.06,12.78,21.84,0.0,1.03,25.75,58.97,7.91,22.06,16.09,21.81,17.84,36.91,26.41,74.84,68.57
Montana,Grizzlies,e3848467-66c0-41e5-8283-02e3586d8601,34,6900.0,944,2021,1472,758,6900.0,0.515,186,549,0.339,32,551,780,0.706,343,807,1150,428,422,1.01,263,114,717,8,2625,194,1,607,437,0,2,1204,2852,2364.2,0.555,5.71,17.85,12.85,202.9,77.2,10.09,23.74,33.82,12.6,7.74,3.35,12.41,21.09,0.03,0.94,27.76,59.44,5.47,16.15,16.21,22.94,22.29,43.29,35.41,83.88,69.54
Idaho,Vandals,ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91,31,6225.0,819,1748,1070,542,6225.0,0.507,277,678,0.409,13,415,565,0.735,267,778,1045,459,411,1.12,135,80,553,11,2330,166,0,394,336,0,1,846,2559,1996.6,0.583,5.35,12.71,10.84,200.8,75.2,8.61,25.1,33.71,14.8,4.35,2.58,13.26,17.84,0.0,0.42,26.42,56.39,8.94,21.87,13.39,18.23,17.48,34.52,27.29,82.55,64.41
UCF,Knights,054c3e85-0552-4549-b123-7e84af6e7b6c,32,6425.0,690,1627,1089,513,6425.0,0.471,177,538,0.329,112,450,702,0.641,257,746,1003,339,431,0.79,169,111,489,4,2007,119,2,372,276,0,5,902,2009,1935.88,0.518,3.72,11.63,8.63,200.8,62.7,8.03,23.31,31.34,10.6,5.28,3.47,13.47,15.28,0.06,3.5,21.56,50.84,5.53,16.81,14.06,21.94,16.03,34.03,28.19,62.78,60.5
Memphis,Tigers,1551b3a0-6d10-4ffa-8dfa-73b56f004553,34,6900.0,828,1832,1198,627,6900.0,0.523,201,634,0.317,95,551,798,0.69,334,725,1059,443,467,0.95,201,129,584,7,2408,294,0,495,361,0,5,1106,2522,2183.12,0.552,8.65,14.56,10.62,202.9,70.8,9.82,21.32,31.15,13.0,5.91,3.79,13.74,17.18,0.0,2.79,24.35,53.88,5.91,18.65,16.21,23.47,18.44,35.24,32.53,74.18,64.21
Houston,Cougars,1f99a164-d593-4d81-85d5-0d7889d6f486,35,7000.0,952,2066,1298,655,7000.0,0.505,297,768,0.387,71,484,674,0.718,352,890,1242,505,418,1.21,218,106,738,4,2685,216,2,549,407,1,14,965,3034,2362.56,0.568,6.17,15.69,11.63,200.0,76.7,10.06,25.43,35.49,14.4,6.23,3.03,11.94,21.09,0.06,2.03,27.2,59.03,8.49,21.94,13.83,19.26,18.71,37.09,27.57,86.69,67.5
Tulsa,Golden Hurricane,2959bd24-7007-41ae-a3a3-abdf26888cfc,31,6275.0,754,1730,1020,507,6275.0,0.497,247,710,0.348,90,522,720,0.725,285,781,1066,391,399,0.98,139,68,496,1,2277,111,1,417,361,0,5,884,2368,2046.8,0.556,3.58,13.45,11.65,202.4,73.5,9.19,25.19,34.39,12.6,4.48,2.19,12.87,16.0,0.03,2.9,24.32,55.81,7.97,22.9,16.84,23.23,16.35,32.9,28.52,76.39,66.03
Tulane,Green Wave,399ad7fb-de60-45a6-a71f-d26e00f1a4ec,31,6250.0,800,1779,1116,568,6250.0,0.509,232,663,0.35,72,437,613,0.713,245,708,953,483,409,1.18,157,126,558,6,2269,196,0,433,293,0,16,915,2424,2048.72,0.554,6.32,13.97,9.45,201.6,73.2,7.9,22.84,30.74,15.6,5.06,4.06,13.19,18.0,0.0,2.32,25.81,57.39,7.48,21.39,14.1,19.77,18.32,36.0,29.52,78.19,66.09
SMU,Mustangs,3f4515ea-4472-46b9-ac9e-16d7d8f22a38,33,6600.0,814,1835,1094,533,6600.0,0.487,281,741,0.379,95,384,560,0.686,322,695,1017,474,383,1.24,244,99,537,7,2293,185,3,499,339,0,5,889,2547,2081.4,0.551,5.61,15.12,10.27,200.0,69.5,9.76,21.06,30.82,14.4,7.39,3.0,11.61,16.27,0.09,2.88,24.67,55.61,8.52,22.45,11.64,16.97,16.15,33.15,26.94,77.18,63.07
South Florida,Bulls,55af9c69-3675-4b9b-a882-96640b782fff,32,6425.0,707,1690,1117,500,6425.0,0.448,207,573,0.361,79,405,560,0.723,248,694,942,379,449,0.84,163,76,546,3,2026,175,1,368,300,0,4,756,1999,1936.4,0.523,5.47,11.5,9.38,200.8,63.3,7.75,21.69,29.44,11.8,5.09,2.38,14.03,17.06,0.03,2.47,22.09,52.81,6.47,17.91,12.66,17.5,15.63,34.91,23.63,62.47,60.51
Temple,Owls,8598d1b6-106b-4083-a512-2e495729525a,33,6650.0,845,1990,1216,574,6650.0,0.472,271,774,0.35,92,347,509,0.682,276,735,1011,421,358,1.18,220,108,581,3,2308,198,0,426,335,0,14,882,2403,2213.96,0.521,6.0,12.91,10.15,201.5,69.9,8.36,22.27,30.64,12.8,6.67,3.27,10.85,17.61,0.0,2.79,25.61,60.3,8.21,23.45,10.52,15.42,17.39,36.85,26.73,72.82,67.09
Cincinnati,Bearcats,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,36,7200.0,944,2100,1358,682,7200.0,0.502,262,742,0.353,105,523,756,0.692,424,865,1289,570,404,1.41,256,194,564,7,2673,272,0,659,536,0,2,1119,3189,2432.64,0.549,7.56,18.31,14.89,200.0,74.3,11.78,24.03,35.81,15.8,7.11,5.39,11.22,15.67,0.0,2.92,26.22,58.33,7.28,20.61,14.53,21.0,18.94,37.72,31.08,88.58,67.57
East Carolina,Pirates,a601205f-3bfe-4052-ac0b-b8f18cf3efd3,30,6075.0,741,1723,1126,559,6075.0,0.496,182,597,0.305,69,329,494,0.666,254,671,925,388,431,0.9,148,93,530,9,1993,170,0,381,249,0,6,906,1969,1940.36,0.514,5.67,12.7,8.3,202.5,66.4,8.47,22.37,30.83,12.9,4.93,3.1,14.37,17.67,0.0,2.3,24.7,57.43,6.07,19.9,10.97,16.47,18.63,37.53,30.2,65.63,64.68
Connecticut,Huskies,efba5350-79bc-47aa-a189-db177b95b491,32,6500.0,762,1832,1173,547,6500.0,0.466,215,659,0.326,96,442,593,0.745,284,705,989,334,403,0.83,190,119,592,4,2181,242,2,449,306,0,14,804,2189,2092.92,0.521,7.56,14.03,9.56,203.1,68.2,8.88,22.03,30.91,10.4,5.94,3.72,12.59,18.5,0.06,3.0,23.81,57.25,6.72,20.59,13.81,18.53,17.09,36.66,25.13,68.41,65.4
Wichita State,Shockers,f38b58de-3273-4723-a78b-2f918e9aa2d5,33,6650.0,957,2009,1222,657,6650.0,0.538,300,787,0.381,111,517,700,0.739,341,878,1219,610,385,1.58,154,127,582,3,2731,147,2,450,456,0,5,1064,3221,2317.0,0.589,4.45,13.64,13.82,201.5,82.8,10.33,26.61,36.94,18.5,4.67,3.85,11.67,17.64,0.06,3.36,29.0,60.88,9.09,23.85,15.67,21.21,19.91,37.03,32.24,97.61,70.21
Virginia Military,Keydets,227d3567-d57b-417e-afc4-735e4cb308a1,30,6000.0,688,1729,1025,463,6000.0,0.452,225,704,0.32,7,353,477,0.74,240,689,929,356,442,0.81,221,87,539,1,1954,140,0,432,293,0,1,694,1940,1938.88,0.504,4.67,14.4,9.77,200.0,65.1,8.0,22.97,30.97,11.9,7.37,2.9,14.73,17.97,0.0,0.23,22.93,57.63,7.5,23.47,11.77,15.9,15.43,34.17,23.13,64.67,64.63
Citadel,Bulldogs,412e7f0d-fb93-4e6e-be1f-9a4c7490d121,32,6450.0,889,2148,1015,503,6450.0,0.496,386,1133,0.341,20,475,673,0.706,314,755,1069,528,476,1.11,301,99,583,6,2639,301,0,610,329,0,3,944,2703,2444.12,0.54,9.41,19.06,10.28,201.6,82.5,9.81,23.59,33.41,16.5,9.41,3.09,14.88,18.22,0.0,0.63,27.78,67.13,12.06,35.41,14.84,21.03,15.72,31.72,29.5,84.47,76.38
Chattanooga,Mocs,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,33,6725.0,784,1803,1027,508,6725.0,0.495,276,776,0.356,9,445,626,0.711,259,716,975,421,461,0.91,166,70,507,5,2289,62,0,410,297,0,1,828,2260,2078.44,0.551,1.88,12.42,9.0,203.8,69.4,7.85,21.7,29.55,12.8,5.03,2.12,13.97,15.36,0.0,0.27,23.76,54.64,8.36,23.52,13.48,18.97,15.39,31.12,25.09,68.48,62.98
UNC Greensboro,Spartans,612f7f66-1de1-4d42-b842-9a508daab911,35,7150.0,924,2076,1137,593,7150.0,0.522,331,939,0.353,11,383,549,0.698,377,827,1204,487,480,1.01,267,132,650,2,2562,268,0,611,406,0,1,1027,2854,2317.56,0.553,7.66,17.46,11.6,204.3,73.2,10.77,23.63,34.4,13.9,7.63,3.77,13.71,18.57,0.0,0.31,26.4,59.31,9.46,26.83,10.94,15.69,16.94,32.49,29.34,81.54,66.22
Western Carolina,Catamounts,6bff595c-32cb-4028-837c-c7de2a2107e6,32,6400.0,774,1885,1182,540,6400.0,0.457,234,703,0.333,30,408,597,0.683,332,683,1015,427,476,0.9,254,92,561,4,2190,217,0,476,339,0,4,924,2202,2147.68,0.51,6.78,14.88,10.59,200.0,68.4,10.38,21.34,31.72,13.3,7.94,2.88,14.88,17.53,0.0,0.94,24.19,58.91,7.31,21.97,12.75,18.66,16.88,36.94,28.88,68.81,67.12
Wofford,Terriers,9916713f-b243-452b-93ae-a2c3ccabf68b,34,6800.0,901,1906,1041,544,6800.0,0.523,357,865,0.413,8,419,538,0.779,234,765,999,522,413,1.26,220,88,585,1,2578,219,0,499,271,0,0,838,2870,2142.72,0.602,6.44,14.68,7.97,200.0,75.8,6.88,22.5,29.38,15.4,6.47,2.59,12.15,17.21,0.0,0.24,26.5,56.06,10.5,25.44,12.32,15.82,16.0,30.62,24.65,84.41,63.02
Mercer,Bears,a14b0057-8eb5-43d2-a33b-666196da933e,34,6900.0,878,1854,1105,590,6900.0,0.534,288,749,0.385,14,517,680,0.76,285,800,1085,490,424,1.16,182,55,583,5,2561,170,0,499,321,0,3,1030,2810,2153.2,0.595,5.0,14.68,9.44,202.9,75.3,8.38,23.53,31.91,14.4,5.35,1.62,12.47,17.15,0.0,0.41,25.82,54.53,8.47,22.03,15.21,20.0,17.35,32.5,30.29,82.65,63.33
Samford,Bulldogs,c13f96ba-c79c-452f-9f63-3b45fae4e543,32,6400.0,870,1846,1072,581,6400.0,0.542,289,774,0.373,7,454,594,0.764,214,649,863,530,435,1.22,230,76,527,4,2483,281,0,514,282,0,2,964,2631,2107.36,0.589,8.78,16.06,8.81,200.0,77.6,6.69,20.28,26.97,16.6,7.19,2.38,13.59,16.47,0.0,0.22,27.19,57.69,9.03,24.19,14.19,18.56,18.16,33.5,30.13,82.22,65.86
Furman,Paladins,ca5318f2-48eb-4f6b-896a-966b900aa42f,33,6625.0,942,2006,1056,604,6625.0,0.572,338,950,0.356,27,397,557,0.713,280,792,1072,526,382,1.38,265,72,531,3,2619,336,0,563,330,0,0,1025,2948,2251.08,0.582,10.18,17.06,10.0,200.8,79.4,8.48,24.0,32.48,15.9,8.03,2.18,11.58,16.09,0.0,0.82,28.55,60.79,10.24,28.79,12.03,16.88,18.3,32.0,31.06,89.33,68.21
East Tennessee State,Buccaneers,d750d88f-f7b8-4bc3-a5f6-36e7a67ec93e,34,6800.0,926,1957,1246,682,6800.0,0.547,244,711,0.343,23,460,648,0.71,304,867,1171,500,454,1.1,265,146,613,4,2556,348,1,582,357,0,1,1242,2965,2242.12,0.57,10.24,17.12,10.5,200.0,75.2,8.94,25.5,34.44,14.7,7.79,4.29,13.35,18.03,0.03,0.68,27.24,57.56,7.18,20.91,13.53,19.06,20.06,36.65,36.53,87.21,65.94
Oral Roberts,Golden Eagles,095417ae-62b0-4109-afc4-d92918599dd4,32,6550.0,879,2011,1369,659,6550.0,0.481,220,642,0.343,9,354,517,0.685,379,730,1109,453,411,1.1,174,112,565,4,2332,189,1,389,479,0,1,1180,2474,2238.48,0.521,5.91,12.16,14.97,204.7,72.9,11.84,22.81,34.66,14.2,5.44,3.5,12.84,17.66,0.03,0.28,27.47,62.84,6.88,20.06,11.06,16.16,20.59,42.78,36.88,77.31,69.95
IPFW,Mastodons,22984593-0701-4648-b8a8-f6d695238620,33,6625.0,953,2073,1148,614,6625.0,0.535,339,925,0.366,9,471,654,0.72,270,792,1062,485,389,1.25,264,110,539,6,2716,292,0,620,355,0,0,1096,2945,2360.76,0.575,8.85,18.79,10.76,200.8,82.3,8.18,24.0,32.18,14.7,8.0,3.33,11.79,16.33,0.0,0.27,28.88,62.82,10.27,28.03,14.27,19.82,18.61,34.79,33.21,89.24,71.54
Nebraska-Omaha,Mavericks,68d2aa5b-714f-4652-96f3-b71e1752413f,31,6300.0,877,1913,1219,623,6300.0,0.511,254,694,0.366,47,365,517,0.706,237,716,953,405,409,0.99,177,83,498,4,2373,226,0,426,335,0,0,1009,2394,2140.48,0.554,7.29,13.74,10.81,203.2,76.5,7.65,23.1,30.74,13.1,5.71,2.68,13.19,16.06,0.0,1.52,28.29,61.71,8.19,22.39,11.77,16.68,20.1,39.32,32.55,77.23,69.05
South Dakota State,Jackrabbits,6ef40534-5fad-4755-84de-7dcbd645d1f0,35,7075.0,1003,2146,1219,629,7075.0,0.516,374,927,0.403,34,578,759,0.762,265,998,1263,467,353,1.32,172,80,562,1,2958,148,0,429,372,0,2,1066,3263,2479.96,0.596,4.23,12.26,10.63,202.1,84.5,7.57,28.51,36.09,13.3,4.91,2.29,10.09,16.06,0.0,0.97,28.66,61.31,10.69,26.49,16.51,21.69,17.97,34.83,30.46,93.23,70.86
Denver,Pioneers,6f676cba-c1f9-45a4-9016-fb408fd525b1,30,6100.0,803,1699,1172,592,6100.0,0.505,211,527,0.4,14,375,540,0.694,262,761,1023,451,451,1.0,129,72,562,3,2192,125,0,348,350,0,2,870,2355,1936.6,0.566,4.17,11.6,11.67,203.3,73.1,8.73,25.37,34.1,15.0,4.3,2.4,15.03,18.73,0.0,0.47,26.77,56.63,7.03,17.57,12.5,18.0,19.73,39.07,29.0,78.5,64.55
North Dakota State,Bison,984e7518-e418-45d5-9797-979b8c2085c1,32,6425.0,837,1783,1005,543,6425.0,0.54,294,778,0.378,16,414,544,0.761,197,831,1028,422,402,1.05,145,76,556,2,2382,111,0,370,244,0,2,942,2575,2022.36,0.589,3.47,11.56,7.63,200.8,74.4,6.16,25.97,32.13,13.2,4.53,2.38,12.56,17.38,0.0,0.5,26.16,55.72,9.19,24.31,12.94,17.0,16.97,31.41,29.44,80.47,63.2
South Dakota,Coyotes,c946b7ac-5159-4817-93c4-fc9495c6425b,35,7000.0,1017,2136,1452,774,7000.0,0.533,243,684,0.355,28,555,740,0.75,295,911,1206,463,388,1.19,239,69,592,2,2832,251,0,620,378,0,4,1312,3117,2461.6,0.575,7.17,17.71,10.8,200.0,80.9,8.43,26.03,34.46,13.2,6.83,1.97,11.09,16.91,0.0,0.8,29.06,61.03,6.94,19.54,15.86,21.14,22.11,41.49,37.49,89.06,70.33
Western Illinois,Leathernecks,cc9e5424-ab3b-41ec-b2aa-7e8a73d759c6,28,5675.0,749,1607,1080,561,5675.0,0.519,188,527,0.357,1,326,456,0.715,169,741,910,308,350,0.88,136,109,433,5,2012,111,0,350,209,0,1,814,2137,1807.64,0.557,3.96,12.5,7.46,202.7,71.9,6.04,26.46,32.5,11.0,4.86,3.89,12.5,15.46,0.0,0.04,26.75,57.39,6.71,18.82,11.64,16.29,20.04,38.57,29.07,76.32,64.56
North Dakota,Fighting Hawks,de8fc8a7-253f-4597-8a48-a0104ef226ae,32,6525.0,863,1879,1194,630,6525.0,0.528,233,685,0.34,12,468,663,0.706,188,724,912,410,417,0.98,253,58,605,7,2427,133,0,502,225,0,0,930,2432,2170.72,0.559,4.16,15.69,7.03,203.9,75.8,5.88,22.63,28.5,12.8,7.91,1.81,13.03,18.91,0.0,0.38,26.97,58.72,7.28,21.41,14.63,20.72,19.69,37.31,29.06,76.0,67.84
Long Beach State,49ers,11a617d5-af03-4cce-bc8a-51114d9e41fe,33,6650.0,866,1917,1358,670,6650.0,0.493,196,559,0.351,51,557,765,0.728,328,772,1100,419,501,0.84,219,119,592,6,2485,156,0,476,365,0,3,1068,2582,2253.6,0.551,4.73,14.42,11.06,201.5,75.3,9.94,23.39,33.33,12.7,6.64,3.61,15.18,17.94,0.0,1.55,26.24,58.09,5.94,16.94,16.88,23.18,20.3,41.15,32.36,78.24,68.29
UC Irvine,Anteaters,39d00ef7-320d-47cf-a2fa-859bc24d16b4,35,7050.0,900,2061,1404,680,7050.0,0.484,220,657,0.335,18,420,593,0.708,378,961,1339,430,490,0.88,178,140,721,2,2440,189,0,380,391,0,2,1082,2703,2321.92,0.525,5.4,10.86,11.17,201.4,69.7,10.8,27.46,38.26,12.3,5.09,4.0,14.0,20.6,0.0,0.51,25.71,58.89,6.29,18.77,12.0,16.94,19.43,40.11,30.91,77.23,66.34
UC Santa Barbara,Gauchos,3b6293f3-03db-46d2-8793-248963c2d83b,32,6425.0,877,1891,1217,620,6425.0,0.509,257,674,0.381,11,414,594,0.697,291,803,1094,481,337,1.43,154,118,537,1,2425,132,0,396,359,0,0,959,2741,2152.36,0.563,4.13,12.38,11.22,200.8,75.8,9.09,25.09,34.19,15.0,4.81,3.69,10.53,16.78,0.0,0.34,27.41,59.09,8.03,21.06,12.94,18.56,19.38,38.03,29.97,85.66,67.26
Cal Poly,Mustangs,45439cdb-af7a-4743-936c-dccc76b30877,31,6350.0,721,1817,1071,454,6350.0,0.424,267,746,0.358,10,373,478,0.78,239,686,925,372,366,1.02,154,122,565,3,2082,87,1,368,265,0,2,637,2088,2027.32,0.513,2.81,11.87,8.55,204.8,67.2,7.71,22.13,29.84,12.0,4.97,3.94,11.81,18.23,0.03,0.32,23.26,58.61,8.61,24.06,12.03,15.42,14.65,34.55,20.55,67.35,65.4
UC Riverside,Highlanders,6b170a32-8445-4cb1-8638-724996c3094b,31,6225.0,716,1779,1182,531,6225.0,0.449,185,597,0.31,13,407,580,0.702,255,737,992,389,429,0.91,190,95,617,9,2024,131,0,435,277,0,6,810,2025,2034.2,0.497,4.23,14.03,8.94,200.8,65.3,8.23,23.77,32.0,12.5,6.13,3.06,13.84,19.9,0.0,0.42,23.1,57.39,5.97,19.26,13.13,18.71,17.13,38.13,26.13,65.32,65.62
UC Davis,Aggies,8aaad1c0-d16e-4b9f-8541-dac670addd71,33,6800.0,835,1795,1223,622,6800.0,0.509,213,572,0.372,29,505,705,0.716,222,752,974,402,426,0.94,232,77,645,7,2388,206,0,579,238,0,2,1044,2487,2105.2,0.567,6.24,17.55,7.21,206.1,72.4,6.73,22.79,29.52,12.2,7.03,2.33,12.91,19.55,0.0,0.88,25.3,54.39,6.45,17.33,15.3,21.36,18.85,37.06,31.64,75.36,63.79
Cal State Fullerton,Titans,c009914b-3303-4dee-b915-978aa48a31d0,32,6450.0,804,1721,1221,637,6450.0,0.522,167,500,0.334,38,543,745,0.729,226,797,1023,403,455,0.89,201,106,578,5,2318,185,1,439,268,0,1,1098,2477,2048.8,0.566,5.78,13.72,8.38,201.6,72.4,7.06,24.91,31.97,12.6,6.28,3.31,14.22,18.06,0.03,1.19,25.13,53.78,5.22,15.63,16.97,23.28,19.91,38.16,34.31,77.41,64.03
Cal State Northridge,Matadors,cb732075-23a5-4e71-9037-50a7a002bdb2,30,6075.0,731,1689,1175,545,6075.0,0.464,186,514,0.362,11,335,473,0.708,208,657,865,365,366,1.0,149,74,533,3,1983,149,0,382,257,0,0,834,1974,1897.12,0.523,4.97,12.73,8.57,202.5,66.1,6.93,21.9,28.83,12.2,4.97,2.47,12.2,17.77,0.0,0.37,24.37,56.3,6.2,17.13,11.17,15.77,18.17,39.17,27.8,65.8,63.24
Hawaii,Warriors,d4dc55b3-94fe-4d4f-b0bf-c50c5f064392,30,6075.0,721,1630,1017,519,6075.0,0.51,202,613,0.33,15,460,670,0.687,239,682,921,428,402,1.06,169,59,584,9,2104,95,0,444,280,0,2,884,2160,1924.8,0.547,3.17,14.8,9.33,202.5,70.1,7.97,22.73,30.7,14.3,5.63,1.97,13.4,19.47,0.0,0.5,24.03,54.33,6.73,20.43,15.33,22.33,17.3,33.9,29.47,72.0,64.16
UTEP,Miners,06d15d35-4955-4fdd-83d9-32d24dbd795b,31,6200.0,754,1736,1069,530,6200.0,0.496,224,667,0.336,11,362,542,0.668,191,769,960,328,383,0.86,129,89,576,7,2094,86,0,382,228,0,2,774,2055,1974.48,0.53,2.77,12.32,7.35,200.0,67.5,6.16,24.81,30.97,10.6,4.16,2.87,12.35,18.58,0.0,0.35,24.32,56.0,7.23,21.52,11.68,17.48,17.1,34.48,24.97,66.29,63.69
North Texas,Mean Green,10f450ce-143b-4e46-8bfe-52c644b68b07,38,7700.0,1012,2243,1394,710,7700.0,0.509,302,849,0.356,46,502,761,0.66,366,974,1340,475,493,0.96,195,112,723,1,2828,269,1,515,449,0,0,1272,2967,2577.84,0.549,7.08,13.55,11.82,202.6,74.4,9.63,25.63,35.26,12.5,5.13,2.95,12.97,19.03,0.03,1.21,26.63,59.03,7.95,22.34,13.21,20.03,18.68,36.68,33.47,78.08,67.84
